	TCGA.A6.2675	TCGA.A6.4105	TCGA.A6.5656	TCGA.A6.5657	TCGA.A6.5659	TCGA.A6.5660	TCGA.A6.5661	TCGA.A6.5662	TCGA.A6.5664	TCGA.A6.5665	TCGA.A6.5666	TCGA.A6.5667	TCGA.A6.6137	TCGA.A6.6138	TCGA.A6.6140	TCGA.A6.6141	TCGA.A6.6142	TCGA.A6.6648	TCGA.A6.6649	TCGA.A6.6650	TCGA.A6.6651	TCGA.A6.6652	TCGA.A6.6653	TCGA.A6.6654	TCGA.A6.6780	TCGA.A6.6781	TCGA.A6.6782	TCGA.AA.3489	TCGA.AA.3496	TCGA.AA.3511	TCGA.AA.3655	TCGA.AA.3660	TCGA.AA.3662	TCGA.AA.3663	TCGA.AA.3697	TCGA.AA.3712	TCGA.AA.3713	TCGA.AD.5900	TCGA.AD.6548	TCGA.AD.6888	TCGA.AD.6889	TCGA.AD.6890	TCGA.AD.6895	TCGA.AD.6899	TCGA.AD.6901	TCGA.AD.6963	TCGA.AD.6964	TCGA.AD.6965	TCGA.AM.5820	TCGA.AM.5821	TCGA.AU.3779	TCGA.AU.6004	TCGA.AY.5543	TCGA.AY.6196	TCGA.AY.6197	TCGA.AY.6386	TCGA.AZ.4323	TCGA.AZ.4616	TCGA.AZ.5403	TCGA.AZ.5407	TCGA.AZ.6598	TCGA.AZ.6599	TCGA.AZ.6600	TCGA.AZ.6601	TCGA.AZ.6603	TCGA.AZ.6605	TCGA.AZ.6606	TCGA.AZ.6607	TCGA.AZ.6608	TCGA.CA.5254	TCGA.CA.5255	TCGA.CA.5796	TCGA.CA.5797	TCGA.CA.6715	TCGA.CA.6716	TCGA.CA.6717	TCGA.CA.6718	TCGA.CA.6719	TCGA.CK.4947	TCGA.CK.4948	TCGA.CK.4950	TCGA.CK.4952	TCGA.CK.5912	TCGA.CK.5913	TCGA.CK.5914	TCGA.CK.5915	TCGA.CK.5916	TCGA.CK.6746	TCGA.CK.6747	TCGA.CK.6748	TCGA.CK.6751	TCGA.CM.4743	TCGA.CM.4751	TCGA.CM.5344	TCGA.CM.5348	TCGA.CM.5349	TCGA.CM.5860	TCGA.CM.5861	TCGA.CM.5862	TCGA.CM.5863	TCGA.CM.5864	TCGA.CM.5868	TCGA.CM.6161	TCGA.CM.6162	TCGA.CM.6163	TCGA.CM.6164	TCGA.CM.6165	TCGA.CM.6166	TCGA.CM.6167	TCGA.CM.6168	TCGA.CM.6169	TCGA.CM.6170	TCGA.CM.6171	TCGA.CM.6172	TCGA.CM.6674	TCGA.CM.6675	TCGA.CM.6676	TCGA.CM.6677	TCGA.CM.6678	TCGA.CM.6679	TCGA.CM.6680	TCGA.D5.5537	TCGA.D5.5538	TCGA.D5.5539	TCGA.D5.5540	TCGA.D5.5541	TCGA.D5.6529	TCGA.D5.6530	TCGA.D5.6531	TCGA.D5.6532	TCGA.D5.6533	TCGA.D5.6534	TCGA.D5.6535	TCGA.D5.6536	TCGA.D5.6537	TCGA.D5.6538	TCGA.D5.6539	TCGA.D5.6540	TCGA.D5.6541	TCGA.D5.6898	TCGA.D5.6920	TCGA.D5.6922	TCGA.D5.6923	TCGA.D5.6924	TCGA.D5.6926	TCGA.D5.6927	TCGA.D5.6928	TCGA.D5.6929	TCGA.D5.6930	TCGA.D5.6931	TCGA.D5.6932	TCGA.D5.7000	TCGA.DM.A0X9	TCGA.DM.A0XD	TCGA.DM.A0XF	TCGA.DM.A1D0	TCGA.DM.A1D4	TCGA.DM.A1D6	TCGA.DM.A1D7	TCGA.DM.A1D8	TCGA.DM.A1D9	TCGA.DM.A1DA	TCGA.DM.A1DB	TCGA.DM.A1HA	TCGA.DM.A1HB	TCGA.DM.A280	TCGA.DM.A282	TCGA.DM.A285	TCGA.DM.A288	TCGA.DM.A28A	TCGA.DM.A28C	TCGA.DM.A28E	TCGA.DM.A28F	TCGA.DM.A28G	TCGA.DM.A28H	TCGA.DM.A28K	TCGA.DM.A28M	TCGA.F4.6459	TCGA.F4.6460	TCGA.F4.6461	TCGA.F4.6463	TCGA.F4.6569	TCGA.F4.6570	TCGA.F4.6703	TCGA.F4.6704	TCGA.F4.6805	TCGA.F4.6806	TCGA.F4.6807	TCGA.F4.6808	TCGA.F4.6809	TCGA.F4.6854	TCGA.F4.6855	TCGA.F4.6856	TCGA.G4.6293	TCGA.G4.6294	TCGA.G4.6295	TCGA.G4.6297	TCGA.G4.6298	TCGA.G4.6299	TCGA.G4.6302	TCGA.G4.6303	TCGA.G4.6304	TCGA.G4.6306	TCGA.G4.6307	TCGA.G4.6309	TCGA.G4.6310	TCGA.G4.6311	TCGA.G4.6314	TCGA.G4.6315	TCGA.G4.6317	TCGA.G4.6320	TCGA.G4.6321	TCGA.G4.6322	TCGA.G4.6323	TCGA.G4.6586	TCGA.G4.6588	TCGA.G4.6625	TCGA.G4.6626	TCGA.G4.6627	TCGA.G4.6628
hsa-mir-637	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	5.84928366	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	-0.129777789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-638	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	4.354634792	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	1.409280778	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	5.71407888	-0.176769224	-0.176769224	-0.176769224	-0.176769224	-0.176769224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-639	-0.306976769	3.104889134	1.494390628	-1.35459502	-0.186806034	-0.524689162	-0.023312209	-0.320548958	-1.35459502	3.376631406	-0.610914123	0.113311108	1.444776112	0.315720174	2.088698163	1.295253367	-0.388424295	1.103542087	-0.230500965	1.5692854	-0.381542627	1.17280543	0.652237375	-0.677322169	1.596788558	-0.739858336	-0.283384572	-1.35459502	3.543263357	1.40568729	-0.111861525	1.931885931	0.239655098	-0.226334072	1.131701587	1.299401897	0.639902106	-0.178426589	-0.63436648	-1.35459502	0.250599919	1.186806517	0.211442285	0.234575825	-0.272114319	-0.561437401	-0.961484868	-0.278600161	-1.35459502	-1.35459502	-0.251646763	-0.626404501	1.036790956	-0.288212862	-1.35459502	1.022277179	-0.962263464	-0.370057535	-1.09715237	-0.232007082	1.663116456	1.365504294	-1.35459502	2.070616802	0.11528099	1.484349881	-0.274225141	-0.973596362	-0.37576393	-1.35459502	2.209429055	-0.299463776	0.597447287	0.977197465	-0.201480499	-0.826721781	0.83399417	-0.765033721	0.174841313	-0.568619626	0.836552377	0.272869639	-0.480199597	-1.35459502	0.102683468	0.450395459	-0.922323874	1.362980349	1.953997478	0.455467356	0.460952232	-1.35459502	-0.161863069	-0.698835941	-1.35459502	0.046575086	-0.344479135	-0.207077797	-0.794522687	0.516862056	0.705682045	0.168676117	1.508624111	-1.35459502	2.516291415	-1.35459502	0.332714636	-0.291282442	-1.006959875	-1.015672249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-640	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	-0.095056276	11.43909977	-0.095056276	-0.095056276	-0.095056276	-0.095056276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-641	0.085861724	-0.118189827	0.744053317	-0.530606497	-0.905247053	0.219815368	1.601047623	-0.905247053	-0.905247053	-0.905247053	0.938175833	-0.148226102	0.452365392	-0.905247053	1.966348548	0.415225173	-0.905247053	-0.905247053	-0.905247053	0.974038138	-0.201287888	1.863028972	0.900344349	-0.200966532	0.440251519	-0.905247053	-0.905247053	-0.153666792	1.017292285	-0.047794864	-0.905247053	0.037177012	0.636132339	0.624280642	1.065190539	-0.905247053	-0.905247053	-0.455246624	-0.905247053	0.403493214	0.302998467	0.208638245	-0.905247053	-0.077016636	-0.365600803	2.443542026	0.545510495	-0.905247053	-0.905247053	-0.905247053	0.589965475	0.902726276	-0.905247053	2.560966826	4.594546499	2.316961303	0.542893318	-0.905247053	-0.905247053	-0.905247053	1.272231468	-0.905247053	-0.291997737	-0.298407602	-0.325874987	-0.905247053	0.559357082	-0.905247053	-0.196845748	-0.905247053	-0.905247053	0.525142311	-0.097758552	-0.905247053	-0.326777324	0.13234039	-0.26830224	-0.905247053	-0.112265295	1.034441288	2.592085801	-0.905247053	0.280127676	1.015252372	1.070313485	0.469884865	0.67644681	-0.905247053	-0.905247053	-0.070092005	2.699862573	-0.905247053	-0.905247053	1.961566008	-0.905247053	-0.905247053	-0.404907293	-0.905247053	0.510975311	-0.905247053	-0.905247053	-0.905247053	-0.124229773	-0.092797432	-0.905247053	-0.905247053	-0.018388444	-0.131519262	-0.905247053	-0.905247053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-642	0.075181866	0.811473416	1.874002354	-1.279600396	-0.087285764	-1.139670843	-0.086431132	-1.269711556	1.077028246	1.824268779	-1.180309852	-1.438479174	1.032507282	0.370710114	-0.532460516	1.160976555	-0.7167304	1.254963059	0.376559299	0.263660891	-1.006508525	0.947786774	1.835788798	-0.882019639	0.278867017	1.668727829	0.313095904	-1.043116537	0.14834909	1.337142451	-0.164649485	-0.133583857	0.643066546	-0.268362426	-0.84576258	-0.13848518	0.454050394	-0.383687398	-0.096139561	0.977353014	-0.25274145	0.744002805	0.616108055	0.804745912	-0.516045486	-0.366556535	-0.140171762	0.383916513	-1.530816873	0.131655552	0.211958106	-0.44452556	0.639878947	-0.529218073	1.257843647	-0.410564358	0.960272141	-0.702738462	-0.9958111	0.44083863	3.345356212	-0.365189298	0.261199243	-0.199203691	-0.701471029	0.0242029	-0.04512844	0.518215222	-0.040847618	1.569785293	3.851717327	1.443422876	-1.009241529	-0.431811046	-1.329702576	-1.282022965	-0.375114119	-0.804957544	-0.036989641	-1.530816873	1.121001301	-1.530816873	-1.530816873	-0.012551925	-0.843981505	-0.680100068	-0.831138623	4.115313656	0.24137293	-0.776318801	-0.464667375	2.117143455	0.313141763	-0.960367072	-0.878742253	-1.530816873	-0.378745173	1.421111571	-1.26684709	0.359000608	-0.559779993	-0.105033899	-1.259283665	0.110401921	0.188764221	-0.655088005	0.212657043	-1.261817973	-1.217552719	-0.741416124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-643	-0.03059964	0.588850027	0.457618987	-1.046091466	-0.004987575	0.150048352	-0.29183516	-1.026266857	-1.549716627	2.123084706	0.232102292	-0.7109074	0.136121273	0.330439638	-0.40396721	1.426189619	-0.379849661	1.846796495	-0.487600398	-0.239888546	-1.378190031	-0.150441147	1.754987128	-1.378105874	2.750993917	1.002257512	-1.177881099	0.186650106	0.303409631	0.569404622	-0.375502238	-0.892863953	-0.47540283	1.529720461	-0.176356957	-0.070013023	0.334812302	-0.948907715	-0.050751137	1.618754628	-0.353627621	1.619452431	0.957932119	-0.972454877	-0.526919366	1.182430609	0.873238136	0.581278871	-0.767204446	-0.366874518	-0.085941588	-1.549716627	-0.235817955	0.234336272	0.880165968	0.69610482	-0.26102114	0.110370033	-1.079448541	-0.489023474	2.042402926	-0.027648781	-0.090643811	-0.411890172	0.112910912	0.049140691	0.255354079	-0.864185003	0.413999433	-1.549716627	-1.549716627	0.845051427	0.941215427	2.489249842	0.599518118	-0.417743821	-0.713108483	-1.123614181	0.266876764	0.318821793	-1.549716627	1.04341105	1.765393575	1.14100366	2.183446217	-1.549716627	1.93657729	1.360781147	0.518952003	0.16054651	-0.315974636	1.228563428	0.163377467	0.448400671	-1.056067846	-1.549716627	-0.59529429	-0.465468685	-1.549716627	-1.549716627	0.396965412	-0.754565673	1.874104494	-0.498089286	0.259007885	-0.859006613	0.044561859	-0.135664362	-1.221248624	-0.667294958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-647	3.225084996	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	5.076418773	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	9.477183785	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	-0.135361049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-650	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	1.822878187	-0.168049072	-0.168049072	6.17208609	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	9.981730832	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	0.625458802	-0.168049072	-0.168049072	3.299130817	-0.168049072	4.260373022	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	2.075135221	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	-0.168049072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-651	-0.149534596	1.323627578	-1.555923568	-1.271298154	0.474020341	0.228690687	-1.497726318	-1.433625546	-0.276105265	-0.459461409	1.374415504	-0.95223746	0.829037244	-1.50363807	1.163293166	-1.123075675	-1.078222111	-0.349004639	-1.044200677	1.774795733	-1.608792054	-0.479626149	-1.497412976	-1.290764398	1.027363586	-0.136449813	-0.497639855	-0.50002747	0.422235697	-1.035129215	1.629330428	-0.35546027	1.215209729	-0.813950704	-0.911540385	-0.674097895	0.655316344	-0.536624288	0.251262191	1.422352409	-1.358712016	1.42288455	-0.533496269	-0.036545953	-0.401424246	1.294730371	1.383327726	1.008561199	-0.123919302	-0.693501117	1.312917447	-0.296019325	-0.236599857	0.189381712	0.080703993	-0.456658454	-1.79471147	-0.601964339	-0.305360401	-0.050277597	1.568721399	-1.355824079	-0.620597511	0.124363166	0.060467285	-0.861635387	-0.861671972	-1.362945675	1.524327061	-2.173371284	-1.053873374	-0.60252803	-0.292181714	1.238234298	0.251302972	-1.192326559	-2.173371284	-1.617098146	-0.202092734	0.906108233	0.42390893	-0.348428327	0.371233143	-0.065084886	1.09831331	1.511694968	0.887735224	0.705722996	0.206867024	0.077270636	-0.325539527	1.019121786	-1.748430575	0.358882457	-1.286510927	-0.843431102	-0.570814894	0.814864868	-0.750644993	-1.223580194	0.810982938	-0.101733992	0.079071339	-0.406094367	-0.709328649	0.524968974	0.162885086	1.474160611	-1.996941502	-1.440304105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-652	-0.070573584	-0.054619493	2.18275185	-0.812049342	0.261490787	0.867851917	0.362177646	-2.01582075	1.364456179	-0.002503736	1.248169235	-0.343091986	1.556768956	-0.579344185	1.204347412	0.37818933	0.333307743	0.975490952	-0.714729393	0.614316558	-2.25217587	0.614356394	1.047770936	-0.96368499	0.556074802	1.586913355	0.207744138	-1.271400096	-0.443741538	-0.094453471	0.479040179	-0.199435987	0.512065957	1.015985797	0.686907775	0.55578983	0.784735505	-1.636898285	0.675060422	1.651609884	0.994601202	-0.266828544	-0.012435606	0.543949798	-0.237271386	1.165207531	0.258728122	1.457905674	-0.588132022	0.685759087	0.537990688	-0.72658236	-0.422989199	-0.142332189	0.351788359	0.093461427	-0.357602005	-0.226511063	-1.014792848	-0.075295266	0.647128286	-0.536860184	0.070110469	1.368226972	-0.146165604	-0.334297464	-0.34657419	-0.343790591	1.434679109	0.977009118	1.817391848	-0.930149651	1.278539992	1.69373856	0.053927808	-2.606095788	-0.914217938	-0.573677478	-0.332496915	-0.126930547	0.188609233	1.825656858	0.492185734	-0.290493795	-0.301728158	0.412529284	0.047888784	1.636671103	-0.690538721	-0.095580319	-0.742586129	0.689862336	-0.329427887	-0.358023105	-1.477595765	-2.157942033	-0.352730484	0.623340776	-0.565083249	-0.773139884	0.50713387	-0.364743332	0.162285233	-0.616742847	-0.217918054	-0.192888247	-0.538544762	-0.015244303	-2.741523141	-1.004558051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
