	TCGA.02.0001	TCGA.02.0003	TCGA.02.0007	TCGA.02.0009	TCGA.02.0010	TCGA.02.0011	TCGA.02.0014	TCGA.02.0021	TCGA.02.0024	TCGA.02.0027	TCGA.02.0028	TCGA.02.0033	TCGA.02.0034	TCGA.02.0038	TCGA.02.0043	TCGA.02.0047	TCGA.02.0052	TCGA.02.0054	TCGA.02.0057	TCGA.02.0058	TCGA.02.0060	TCGA.02.0064	TCGA.02.0069	TCGA.02.0071	TCGA.02.0074	TCGA.02.0075	TCGA.02.0080	TCGA.02.0083	TCGA.02.0085	TCGA.02.0086	TCGA.02.0089	TCGA.02.0099	TCGA.02.0102	TCGA.02.0107	TCGA.02.0113	TCGA.02.0114	TCGA.02.0115	TCGA.02.0116	TCGA.02.2466	TCGA.02.2470	TCGA.02.2483	TCGA.02.2485	TCGA.02.2486	TCGA.06.0122	TCGA.06.0124	TCGA.06.0125	TCGA.06.0126	TCGA.06.0128	TCGA.06.0129	TCGA.06.0130	TCGA.06.0133	TCGA.06.0137	TCGA.06.0139	TCGA.06.0140	TCGA.06.0141	TCGA.06.0142	TCGA.06.0143	TCGA.06.0145	TCGA.06.0147	TCGA.06.0155	TCGA.06.0169	TCGA.06.0875	TCGA.06.0876	TCGA.06.0877	TCGA.06.0878	TCGA.06.0879	TCGA.06.0881	TCGA.06.0882	TCGA.06.0939	TCGA.06.1084	TCGA.06.1086	TCGA.06.1087	TCGA.06.1800	TCGA.06.1801	TCGA.06.1802	TCGA.06.1805	TCGA.06.2557	TCGA.06.2558	TCGA.06.2559	TCGA.06.2561	TCGA.06.2562	TCGA.06.2563	TCGA.06.2564	TCGA.06.2565	TCGA.06.2566	TCGA.06.2567	TCGA.06.2569	TCGA.06.2570	TCGA.12.0670	TCGA.12.0820	TCGA.12.0821	TCGA.12.0822	TCGA.12.0826	TCGA.12.0827	TCGA.12.0828	TCGA.12.0829	TCGA.12.1088	TCGA.12.1089	TCGA.12.1090	TCGA.12.1091	TCGA.12.1092	TCGA.12.1093	TCGA.12.1094	TCGA.12.1095	TCGA.12.1096	TCGA.12.1097	TCGA.12.1098	TCGA.12.1099	TCGA.12.1597	TCGA.12.1598	TCGA.12.1599	TCGA.12.1600	TCGA.12.1602	TCGA.12.3644	TCGA.12.3646	TCGA.12.3648	TCGA.12.3649	TCGA.12.3650	TCGA.12.3651	TCGA.12.3652	TCGA.12.3653	TCGA.14.0736	TCGA.14.0783	TCGA.14.0786	TCGA.14.0787	TCGA.14.0789	TCGA.14.0790	TCGA.14.0812	TCGA.14.0813	TCGA.14.0817	TCGA.14.0865	TCGA.14.0866	TCGA.14.0867	TCGA.14.0871	TCGA.14.1034	TCGA.14.1037	TCGA.14.1396	TCGA.14.1401	TCGA.14.1402	TCGA.14.1451	TCGA.14.1452	TCGA.14.1453	TCGA.14.1454	TCGA.14.1455	TCGA.14.1456	TCGA.14.1458	TCGA.14.1459	TCGA.14.1794	TCGA.14.1795	TCGA.14.1821	TCGA.14.1823	TCGA.14.1825	TCGA.14.1827	TCGA.14.1829	TCGA.14.2554	TCGA.14.2555	TCGA.14.3476	TCGA.14.3477	TCGA.14.4157	TCGA.15.1446	TCGA.15.1447	TCGA.15.1449	TCGA.16.0846	TCGA.16.0848	TCGA.16.0849	TCGA.16.0850	TCGA.16.0861	TCGA.16.1045	TCGA.16.1047	TCGA.16.1048	TCGA.16.1055	TCGA.16.1056	TCGA.16.1060	TCGA.16.1062	TCGA.16.1063	TCGA.16.1460	TCGA.19.0955	TCGA.19.0957	TCGA.19.0960	TCGA.19.0962	TCGA.19.0963	TCGA.19.0964	TCGA.19.1385	TCGA.19.1386	TCGA.19.1387	TCGA.19.1388	TCGA.19.1389	TCGA.19.1390	TCGA.19.1392	TCGA.19.1786	TCGA.19.1787	TCGA.19.1788	TCGA.19.1789	TCGA.19.1790	TCGA.19.1791	TCGA.19.2619	TCGA.19.2620	TCGA.19.2621	TCGA.19.2623	TCGA.19.2624	TCGA.19.2625	TCGA.19.2629	TCGA.19.2631	TCGA.19.4068	TCGA.26.1438	TCGA.26.1439	TCGA.26.1440	TCGA.26.1443	TCGA.26.1799	TCGA.27.1830	TCGA.27.1831	TCGA.27.1832	TCGA.27.1833	TCGA.27.1834	TCGA.27.1835	TCGA.27.1836	TCGA.27.1837	TCGA.27.1838	TCGA.27.2518	TCGA.27.2519	TCGA.27.2521	TCGA.27.2523	TCGA.27.2524	TCGA.27.2526	TCGA.27.2527	TCGA.27.2528	TCGA.28.1745	TCGA.28.1746	TCGA.28.1747	TCGA.28.1749	TCGA.28.1750	TCGA.28.1751	TCGA.28.1752	TCGA.28.1753	TCGA.28.1755	TCGA.28.1756	TCGA.28.1757	TCGA.28.1760	TCGA.28.2502	TCGA.28.2506	TCGA.28.2509	TCGA.28.2513	TCGA.28.2514	TCGA.32.1970	TCGA.32.1973	TCGA.32.1976	TCGA.32.1977	TCGA.32.1978	TCGA.32.1982	TCGA.32.1986	TCGA.32.1987	TCGA.32.1991	TCGA.32.2491	TCGA.32.2494	TCGA.32.2495	TCGA.32.2615	TCGA.32.2616	TCGA.32.2632	TCGA.32.2634	TCGA.32.2638	TCGA.32.4208	TCGA.32.4209	TCGA.32.4210	TCGA.32.4211	TCGA.32.4213	TCGA.32.4719	TCGA.41.2571	TCGA.41.2572	TCGA.41.2573	TCGA.41.2575	TCGA.41.3392	TCGA.41.3393	TCGA.41.3915	TCGA.41.4097
hsa-miR-640	-1.270725707	-1.127671748	-0.071560954	-0.543681878	-0.289507523	0.007464707	-0.124255111	0.581741279	-0.046312782	-0.425738566	-0.404820881	-0.20888035	-0.238698413	0.727072772	0.253616672	0.191481319	-0.525193597	0.139526613	0.135646374	-0.350504667	-0.55425723	1.692216923	-1.321000473	-0.737219203	0.555953925	-0.919621508	-0.523731174	-0.059331274	-0.419019408	-0.380825258	0.355590731	0.356265864	-0.407965657	0.641537892	1.896660393	1.530823158	-1.216291423	-1.157112922	-0.121938579	-0.487104398	-0.557707222	0.18216149	-0.195832712	1.948497566	0.595553032	-0.549272169	-0.437989809	-0.440279925	5.39888567	1.599214607	0.704828416	-1.702752406	3.872905797	0.349570257	6.042727548	-1.427277565	-0.68848088	-0.483056569	-1.357972937	-0.357843863	0.361143639	-0.499793157	0.925767351	0.67464719	0.154993461	0.125668167	1.476263489	-0.239058107	0.01574725	1.433592436	0.474442187	-0.215743564	-0.734820138	-0.079848729	0.062954431	-0.45983604	-0.27757783	-0.19769672	0.079621783	1.191260332	0.057528117	0.324040724	1.160767355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-641	1.531456033	-0.126489725	0.244901862	1.424471046	0.393455583	0.07929999	0.228936969	-0.479833439	-0.828418381	0.904813372	0.005692538	-0.079523616	-0.702100748	-0.039184777	-0.067660661	0.678775843	-0.403308174	-0.296465866	-1.114989844	1.359263529	0.237698475	-0.93263158	0.411186149	-0.545343848	-0.365472956	1.831522593	1.127630757	-0.671227115	-1.183824365	0.104928069	-0.718176605	2.458737924	0.074386159	-0.283610778	-0.260171609	1.262073796	0.23720249	0.12627859	-0.954129861	-0.172339909	1.366729381	-0.264935225	-0.610753875	-0.212442645	-0.693539606	-1.095927325	0.234326064	0.85542084	4.959208801	-1.292344068	0.502089988	-1.499008528	1.659981125	-0.072193061	0.315903721	-0.407039872	0.445727579	1.438559423	-0.806421724	-0.654845476	-1.133245033	-0.545375421	-0.423241878	-0.616397152	-0.559363111	0.577406149	-0.731240308	-0.637539834	-0.464869384	-0.165371194	0.1159711	-0.511654307	-1.152591473	-0.682359307	-1.051037091	-0.580067454	0.092214646	-0.468866356	1.487907436	4.097294278	-0.4020863	-0.109008141	-0.108163515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-642	0.700549528	-0.090294128	0.228219949	1.519997317	0.713259686	0.47345513	0.532524342	-0.775757986	-1.388002833	0.268281916	0.607868902	0.036772158	-0.961084995	-0.49040917	-0.56742915	-0.608389477	-0.019330018	-0.057451252	-0.727553862	0.141530817	-0.125169907	-0.363637836	0.589619059	1.642382814	-0.57777243	2.75985214	0.080488669	-1.187879393	-0.278391062	0.420866116	-0.400100912	1.899191291	-0.507303964	-0.154665105	-1.208270857	0.064869281	0.113762686	-0.249360955	-0.143262547	-0.564265875	-1.034193225	0.736846755	-0.272261871	0.078854856	0.521564289	0.897614711	-0.511942113	6.078722267	0.105530313	0.000753876	1.836468653	-0.953062835	-0.618551168	-0.331781508	-1.10704452	-0.737533811	2.452179415	0.011901054	0.00459259	-1.068059822	-1.258843757	-0.041103345	0.194294942	-0.168459665	-0.380515154	-0.081681128	0.134987492	-0.503113336	-0.465552665	-0.497350927	-0.639066276	-0.205344099	-0.168305643	-0.63842694	-0.123106248	-0.564338446	0.035477345	-0.943229592	-0.606382144	4.905321735	0.362144721	0.376596973	0.880354793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-643	0.199426643	-0.024223645	-0.917009173	-0.740178618	0.124781559	-0.234247813	-0.237702869	-0.329156062	0.385153414	-0.976936922	-0.95412784	0.757696865	0.489955305	0.078782003	0.22125296	-0.10918065	0.099374995	0.502429188	0.432865509	-0.892851826	-0.625448939	-1.007094948	1.676235659	1.255580346	0.191242195	3.755214884	-1.137539752	0.292460126	1.560384839	-0.717343298	-0.832319604	1.530575181	-0.283512326	-0.103487876	-0.200525742	2.598800978	-0.660055798	0.304200665	-0.48866412	-0.753736632	-0.103416929	0.090336118	0.278324426	-0.808018293	0.210285493	0.03661646	0.383270672	0.672752007	-1.900910083	-0.279357259	-0.9275101	-0.644359583	-0.227450073	0.92448113	0.752610666	-1.886263418	2.09578903	0.150228703	-0.639191164	-0.070291753	-1.435165574	-0.165632591	0.434271	-0.424078654	0.089090814	0.17298033	1.215744881	0.160487659	0.429173542	1.334938183	1.267161352	0.059475683	-0.145299899	-0.301013586	0.350511553	-0.030232044	-0.11221452	-0.427105793	0.509841047	7.392288623	0.16820772	-0.739335648	-0.398338959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-644	0.794690269	1.077071704	-0.209853244	0.247676359	0.125962144	-0.418046703	-0.092523598	-0.954201563	-1.068223896	-0.215473447	-0.302035455	3.143120957	-0.416519943	-0.690666587	-0.50557348	0.350738941	-0.617903465	-0.408923291	-0.806196821	-0.154778689	-0.241787796	-0.097893965	0.350044144	0.095283104	-0.649161459	0.216406127	0.408475968	0.522716623	3.164215783	0.132728766	0.367479437	0.550114084	-0.15897067	-0.767047089	-0.611300796	-0.654363877	-0.2856205	-0.044002762	-0.801938943	-0.03430704	-0.836796634	0.457103686	-0.474953184	-1.121055424	0.903012268	0.454796315	-0.323084081	2.392664989	-0.79019301	-0.154127198	-0.528487404	-0.858146475	-0.515658067	-0.709219457	0.532939697	0.458921027	0.054017949	0.508170824	-0.276518469	-0.331983348	-1.177847162	0.370078732	-0.38184048	-0.277725915	0.08825192	-0.429774035	0.274223043	-0.247602183	-0.584028549	-0.218769698	-0.324989115	0.02016908	-0.328345601	-0.124575642	0.070429417	0.152521691	0.488497463	-0.27315848	-0.356474829	9.29778334	0.111550448	-0.141463585	0.009751223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-645	0.042734063	-0.931566039	-0.896043299	-0.296916738	-0.364443171	0.510616049	-0.142336676	-0.368392408	-0.084920231	0.093745023	0.222092921	0.351041775	0.882609066	-0.093617078	-0.15534556	0.67919035	-0.291160577	-0.527069728	-0.10942709	0.151885263	-0.241928669	-0.430158868	0.469382643	-0.55209051	-0.189337492	1.986934371	-0.2867785	0.248938823	2.513176294	-1.757348748	0.382913115	-0.437678123	0.929184072	0.594177072	-0.240836869	-0.917145666	-0.620040038	0.119707519	-0.68544775	-0.730561811	-0.896393195	-0.441900941	-0.581629841	-0.761112333	0.022197049	0.808206034	-0.460970135	1.065113888	1.281575661	1.668355009	2.128663016	-0.993068282	0.214724854	-0.097107584	-0.301077786	-0.639612596	1.545377606	1.424464472	0.091246245	0.511867183	0.481507844	0.163660377	-0.303998063	-0.025967849	0.037486483	-0.245791134	0.982720891	-0.357887099	0.418143289	0.90317029	1.700068775	0.525161784	1.536286132	-0.332502083	0.368553645	-0.34389871	-0.145072328	-0.530603945	-1.060428063	7.873776824	-0.727620234	-0.300483432	1.584776084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-646	-0.242468432	-0.559990722	-0.533474123	-0.306635853	-0.616409554	-0.507206169	-0.370696669	0.780226036	0.672781004	-0.73664814	0.418939888	-0.233500463	0.015447494	-0.287720283	-0.005157125	2.284990551	4.60235381	0.827673315	0.113463821	-0.763422997	-0.720702565	0.953515311	0.273129739	-0.042850146	-0.629973097	-0.020169262	1.110363604	-0.297881512	-0.682446878	-0.629949197	-1.136584187	0.624442084	-0.167307681	-0.603525981	-0.755163262	1.344698415	-0.161821096	-0.069010656	0.300977328	-0.250316098	0.679493865	0.465596431	0.434619723	-1.207906671	-0.673254323	0.872059868	-0.084427063	2.317379763	-1.699372806	0.167239159	1.185532697	-0.149685535	0.230329637	0.66375796	2.670043383	0.056534743	1.186363806	-0.675723496	-0.187546261	0.28127289	0.11897	-0.420080342	0.959951233	0.546893876	-0.374068448	-0.576908896	1.73214656	-0.029208342	-0.353856846	1.809012053	1.547821486	-0.244864513	-0.373415878	-0.312115297	0.143017015	-0.311548769	-0.573194867	-0.972772247	0.054731475	3.584394753	-0.501730611	-0.77364065	-0.476495539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-647	0.03094378	-0.482600489	-0.322526961	0.442809614	1.685791393	-0.253346299	-0.336486028	-0.309799539	-0.474885132	0.073369219	0.359935263	-0.212055436	-0.42864436	-0.227312448	0.906434253	-0.24202023	-0.084549749	-0.164873795	-0.256597908	-0.334792604	-0.315925041	-0.610649192	-0.514180629	-0.181595788	-0.558153992	0.990302201	0.032656182	0.640250518	-0.914698874	-0.264850964	-0.1092034	-0.390630516	0.324097473	-0.679957638	-0.078611486	2.823595429	-0.176102165	-0.108256552	0.314919412	-0.759894993	-0.603719383	0.360750434	-0.618040892	4.183829733	3.148189184	1.064397386	-0.209907741	-0.148806849	9.39658851	-0.845762325	5.47274591	-1.233674836	1.734071777	0.193734107	2.475641338	-0.761357348	-0.091275948	2.389983001	-0.998720063	-0.277198326	-0.983340604	-0.305052712	-0.313121084	0.067151995	0.218086252	-0.18088573	-0.382486449	0.152777183	0.106924751	-0.008509307	-0.246863186	0.564963557	-0.649666398	-0.451845809	-0.654929108	-0.496085639	0.238991259	-0.316825352	0.123471052	1.155742247	-0.485754597	0.849347375	-0.034258658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-648	-1.389821241	-0.862556061	-0.069875948	-1.239925108	-0.919987743	0.431861271	-0.117430431	1.050026846	0.721754848	-0.552432542	0.700824947	-0.498633949	0.678391863	-0.287102704	-0.702141158	-0.038025195	-0.238166384	-0.371199223	0.490905903	-0.914764745	-0.734057481	3.606006122	-1.175238961	-0.196573389	0.214112375	-0.31426004	-0.355618833	-0.706392653	0.950909373	-0.821439446	0.632424627	-0.654904783	-0.561461252	1.877250091	2.971033772	0.449281179	-1.383683144	-0.715504375	-0.922838502	0.126522202	0.022756697	-0.863716337	0.452951276	0.021458957	-0.514831869	-1.267417218	-0.441653399	-0.785555981	-0.360013306	1.555510903	1.521028467	-1.374362018	1.870556455	0.286957018	2.051236853	0.044304971	-0.176026669	-0.934294706	0.232794032	-0.18004736	2.138883448	0.083002264	1.654810654	0.829556021	0.411312701	-0.842139494	4.729267412	0.083202655	0.414213876	3.548946055	2.817473209	0.164880621	0.141810421	-0.482700572	1.129435728	0.407611979	0.093501338	0.304996559	-0.311142391	0.395289996	-0.373705914	-0.323098629	-0.836263865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-649	3.172790962	0.163842971	0.544466487	0.750840606	0.54526831	-0.118972549	-0.437995498	-0.47372207	-0.526891273	-0.497226755	0.495694921	0.92914359	-1.022433187	-0.461394455	0.016909007	-1.036376626	-0.414196887	0.206430831	-0.626607832	0.113733239	-0.332852964	0.527362413	0.172749045	0.517588837	-1.983674737	1.303996522	-1.05233491	-0.340203613	3.33467641	0.512067589	-0.237946069	0.517099445	0.511708618	-0.692225086	-1.76110835	0.49287557	0.950795892	-0.53571644	-0.361660593	-0.486597978	-0.4314941	-0.062192517	-0.281265711	-0.829999499	-0.837505832	0.482653296	0.535727908	6.605717512	-0.132074425	-0.383558857	0.970333611	-0.43577415	0.29116798	0.494604443	1.950926107	-0.249788215	0.268729206	0.43214036	-1.049658243	-0.384162939	-0.872877075	0.492098545	-0.046076742	-0.545975928	-0.314985001	0.298885674	0.261741343	-0.333185623	-0.217674108	0.34638985	0.577184612	-0.382701132	-0.785920167	-0.951795128	-0.75815124	-0.38096014	0.726850471	-0.987130877	0.045576388	3.563640716	-0.529345305	-0.417422527	1.972298773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-650	-1.559401339	-0.943579157	-1.062156425	-0.977981885	-1.455523608	0.860104704	-0.10497828	0.601120034	0.085874828	-0.509915876	-0.105334928	0.374402036	0.007117813	1.568802208	-0.594205349	2.100822357	-0.920530377	1.073459498	1.624539531	1.473580939	0.233604811	-0.582803445	-2.194056513	1.683533401	-0.866147508	-0.642571527	0.344473953	0.653606853	1.532897807	-1.049955638	0.651211175	1.23545768	-0.468518989	2.155571301	-0.909003092	-0.229187087	0.909475562	-0.244399594	0.193487241	0.288374383	0.104027603	-0.015387456	-0.55028704	0.332106808	-1.362763187	-0.855857316	-0.482728949	-1.981954173	-0.592637755	0.061304483	-0.97435556	1.341671815	-1.190306038	-0.409880585	-0.963262893	-0.945720724	-0.919874713	2.104827116	-0.230320262	-1.308937866	0.80899523	-0.754219751	0.487655778	0.758659468	0.174966773	0.706684434	0.325172707	-0.188550561	0.295473205	-0.028072157	-2.209882565	-1.681376629	-0.374104213	0.208629758	0.377077405	-1.101038219	0.60819035	-0.318549167	0.49012973	-1.113214571	0.700145062	0.384702048	-1.31111455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-651	0.327580856	1.082020887	0.708878386	0.056328594	2.097357573	-0.239524499	-0.427050205	-1.020151833	-1.025449867	-0.21683613	0.86199927	-0.059298312	-0.658891663	-1.678349744	-0.018668333	0.917614756	-0.166621901	-0.480320282	-0.577402819	-0.178077176	-0.509086039	-0.79450753	1.345254658	2.091946499	-1.06445948	2.212009581	0.215471129	-0.397577876	1.964761579	-0.181615022	-1.583605558	0.105559499	-0.354610911	-1.604037192	0.374701555	1.278321554	0.642185553	1.535241974	-0.473740455	-0.77154606	-0.252907092	0.717761936	-0.531780408	-1.098336669	-0.163586526	-0.057909894	0.077458971	3.721851147	-1.125449668	-0.728696008	0.876184165	-0.100978031	0.92692594	0.787923471	1.225571607	-0.528196502	0.363886075	1.135969854	-0.468608639	-0.989856457	-1.180418265	0.276925567	-0.115865874	0.107699073	-0.106675597	-0.047188787	-0.365077126	-0.531577469	-0.599457893	-0.945408947	-0.453158711	-0.805520224	-0.60755284	0.176820237	-0.673283594	-0.180553231	0.385296178	-1.019156371	-0.984888702	6.596832564	0.591944805	-1.017058194	-0.072875612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
