	TCGA.3Z.A93Z	TCGA.6D.AA2E	TCGA.A3.3358	TCGA.A3.3387	TCGA.A3.A6NI	TCGA.A3.A6NJ	TCGA.A3.A6NL	TCGA.A3.A6NN	TCGA.A3.A8CQ	TCGA.A3.A8OU	TCGA.A3.A8OV	TCGA.A3.A8OW	TCGA.A3.A8OX	TCGA.AK.3440	TCGA.AK.3458	TCGA.B0.4698	TCGA.B0.4700	TCGA.B0.4706	TCGA.B0.4710	TCGA.B0.4712	TCGA.B0.4810	TCGA.B0.4811	TCGA.B0.4815	TCGA.B0.4816	TCGA.B0.4818	TCGA.B0.4821	TCGA.B0.4852	TCGA.B0.5080	TCGA.B0.5399	TCGA.B0.5400	TCGA.B0.5402	TCGA.B0.5690	TCGA.B0.5691	TCGA.B0.5692	TCGA.B0.5693	TCGA.B0.5694	TCGA.B0.5695	TCGA.B0.5696	TCGA.B0.5697	TCGA.B0.5698	TCGA.B0.5699	TCGA.B0.5700	TCGA.B0.5701	TCGA.B0.5702	TCGA.B0.5703	TCGA.B0.5705	TCGA.B0.5706	TCGA.B0.5707	TCGA.B0.5709	TCGA.B0.5710	TCGA.B0.5711	TCGA.B0.5712	TCGA.B0.5713	TCGA.B0.5812	TCGA.B2.3924	TCGA.B2.5633	TCGA.B2.5635	TCGA.B2.5636	TCGA.B2.5639	TCGA.B2.5641	TCGA.B2.A4SR	TCGA.B4.5377	TCGA.B4.5378	TCGA.B4.5832	TCGA.B4.5834	TCGA.B4.5835	TCGA.B4.5836	TCGA.B4.5838	TCGA.B4.5843	TCGA.B4.5844	TCGA.B8.4146	TCGA.B8.4153	TCGA.B8.4621	TCGA.B8.4622	TCGA.B8.5545	TCGA.B8.5546	TCGA.B8.5549	TCGA.B8.5550	TCGA.B8.5551	TCGA.B8.5552	TCGA.B8.5553	TCGA.B8.A54D	TCGA.B8.A54E	TCGA.B8.A54F	TCGA.B8.A54G	TCGA.B8.A54H	TCGA.B8.A54I	TCGA.B8.A54J	TCGA.B8.A54K	TCGA.B8.A7U6	TCGA.B8.A8YJ	TCGA.BP.4770	TCGA.CJ.5671	TCGA.CJ.5672	TCGA.CJ.5675	TCGA.CJ.5676	TCGA.CJ.5677	TCGA.CJ.5678	TCGA.CJ.5679	TCGA.CJ.5680	TCGA.CJ.5681	TCGA.CJ.5682	TCGA.CJ.5683	TCGA.CJ.5684	TCGA.CJ.5686	TCGA.CJ.5689	TCGA.CJ.6027	TCGA.CJ.6028	TCGA.CJ.6030	TCGA.CJ.6031	TCGA.CJ.6032	TCGA.CJ.6033	TCGA.CW.5580	TCGA.CW.5581	TCGA.CW.5583	TCGA.CW.5584	TCGA.CW.5585	TCGA.CW.5587	TCGA.CW.5588	TCGA.CW.5589	TCGA.CW.5590	TCGA.CW.5591	TCGA.CW.6087	TCGA.CW.6088	TCGA.CW.6090	TCGA.CW.6093	TCGA.CW.6097	TCGA.CZ.4863	TCGA.CZ.4864	TCGA.CZ.4865	TCGA.CZ.4866	TCGA.CZ.5451	TCGA.CZ.5452	TCGA.CZ.5453	TCGA.CZ.5454	TCGA.CZ.5455	TCGA.CZ.5456	TCGA.CZ.5457	TCGA.CZ.5458	TCGA.CZ.5459	TCGA.CZ.5460	TCGA.CZ.5461	TCGA.CZ.5462	TCGA.CZ.5463	TCGA.CZ.5464	TCGA.CZ.5465	TCGA.CZ.5466	TCGA.CZ.5467	TCGA.CZ.5468	TCGA.CZ.5469	TCGA.CZ.5470	TCGA.CZ.5982	TCGA.CZ.5984	TCGA.CZ.5985	TCGA.CZ.5986	TCGA.CZ.5987	TCGA.CZ.5988	TCGA.CZ.5989	TCGA.DV.5565	TCGA.DV.5566	TCGA.DV.5567	TCGA.DV.5568	TCGA.DV.5569	TCGA.DV.5573	TCGA.DV.5574	TCGA.DV.5575	TCGA.DV.5576	TCGA.DV.A4VX	TCGA.DV.A4VZ	TCGA.DV.A4W0	TCGA.EU.5904	TCGA.EU.5905	TCGA.EU.5906	TCGA.EU.5907	TCGA.G6.A5PC	TCGA.G6.A8L6	TCGA.G6.A8L7	TCGA.G6.A8L8	TCGA.GK.A6C7	TCGA.MM.A563	TCGA.MM.A564	TCGA.MM.A84U	TCGA.MW.A4EC	TCGA.T7.A92I
cg27456203	-0.949958376	0.519975363	0.41534485	0.886156446	1.023106456	0.550336792	-0.46758549	-0.27982433	-0.149496803	0.427079237	0.211445352	0.338375951	-0.118937147	-1.441529014	1.268237263	-1.03819467	1.05589629	-0.356809206	-1.759032264	-1.71670732	-1.28160483	-0.146678242	-0.872144066	-1.628507115	-0.610341403	0.061393767	-0.228650493	0.005388749	1.248972944	-0.009236635	-0.366848052	0.291855231	0.158684557	0.942039738	0.480375067	1.092981912	1.161198723	0.60489155	-0.216978126	0.478907352	0.947938759	-0.836454426	1.057355463	-0.543778603	0.919731231	0.900943772	-0.252015209	1.230766729	0.787353089	0.040733378	-1.586687661	-0.705442812	-0.632369533	0.091469566	0.417762859	-1.034662579	-1.061041744	-1.777594317	1.089332008	0.618452919	-1.681699729	1.266622135	-1.73201229	0.788800201	0.218597915	1.27055149	0.712024928	1.035943056	0.945500147	0.739763644	1.089766139	0.865229788	1.38875318	1.05914181	-0.870494808	0.202794266	-0.045185113	0.555763966	1.116044326	-0.380457627	-0.277361052	0.27214721	0.429379359	0.384876995	1.290283841	0.922352813	-0.106462665	-1.196551873	-1.906631903	0.684663868	-0.178197106	-0.07939422	0.888109538	0.570172484	1.305214397	0.852056014	1.171992474	0.900959743	1.312389864	1.089825899	1.05744475	1.259705273	1.15004067	-0.12103489	0.912763698	0.37552289	0.452815528	0.575245661	1.141375961	-0.123406859	0.321062161	0.684709646	1.031580506	0.54035016	-0.567194352	0.528245158	0.721399868	0.661577611	0.402474289	0.71982574	0.922676609	0.907723136	1.111943576	0.032583862	1.346057086	-0.728873015	1.045021935	-1.580986969	-0.636121396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg27466845	0.15285501	1.138204192	0.505011341	0.591157989	0.045194548	0.019563527	-0.122545705	0.087166598	0.123018808	0.966910468	1.101098282	-0.423260812	0.525682636	-1.338436394	0.494685122	-0.922873162	1.309533087	-0.813001419	-1.630257255	-1.100924554	-1.280666102	-0.903093371	-0.792317247	-1.224203119	-0.938841391	0.273351566	-0.515593194	-0.658689584	0.841094267	-0.168812151	-0.744328102	0.50634807	-0.455204157	1.303541715	-0.273519037	0.542563286	0.349731349	0.30537959	0.135500503	0.801498429	-0.081458973	0.416920099	0.747486852	-1.00697728	1.239103771	0.739862407	1.269108052	1.568714548	1.073156657	-0.471007311	-0.721223709	-0.445537715	-0.645157865	-0.723732408	0.062236186	0.046837798	-0.108589889	-1.135895444	-0.036624473	1.123486502	-1.382790079	1.209148623	-1.768137223	1.361982047	-0.325530884	1.622367019	0.54965194	0.487528866	0.008379942	0.621580475	1.339531839	0.443691391	1.727686666	1.408698682	-0.143852974	0.979351335	0.266415634	0.268044915	1.664971208	-0.844309213	0.140530306	0.549846017	1.331183875	-1.019228671	1.61325818	0.503557002	0.786422447	-0.643722765	-1.892362205	0.566722677	0.257405701	-0.978380183	0.855966203	-0.855482626	1.567445265	0.743201253	1.357396907	1.565940867	1.085245223	0.860833579	-1.486409079	0.782909344	-0.166345637	-0.467642999	0.021879497	0.578240035	1.672512027	1.323306943	0.089854715	-0.169788739	0.381733905	0.257859147	0.68235992	-0.583151103	-0.860428484	-0.289964791	-0.313137724	0.601933233	-0.576680328	0.50265497	0.276402617	0.288191198	1.753106176	-1.354144204	1.441931383	-0.123437299	0.906273728	-1.883805349	-1.056766042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg27468976	0.105056772	0.766774883	0.796350576	0.251287618	-0.032231396	0.657659287	0.391332433	-0.09985747	0.420152451	0.984212562	0.683099183	0.139423813	0.065020737	-2.464267947	0.210383466	-1.234340402	0.519958242	-1.019409189	-1.862126572	-1.751432898	-0.880893626	-0.988279533	-1.046983703	-1.417243256	-0.898038292	-0.622983255	-0.612179081	-0.949867799	0.5779884	-0.733165224	-0.870754024	0.466097364	-0.376021539	1.146792201	0.486278087	0.73563465	0.61107298	0.359015385	0.900985974	0.97196872	0.484106186	0.686268835	1.082329104	-0.401619039	0.622683561	0.491727098	0.836905766	0.858026133	0.343187209	-0.542202938	-0.977646199	-0.788659289	-0.848093511	0.256208665	0.923395588	0.488786377	0.933716379	-1.889347058	0.448077256	0.458589916	0.024205525	0.826067057	-2.313371603	0.804825339	-0.00465375	1.038336746	0.215053502	0.113441892	0.102267439	0.228169312	1.078659168	0.796035153	1.231715017	0.80597618	-0.478278501	1.039316627	0.305626152	0.216557544	0.910104144	0.407228535	0.87721902	0.984747306	1.065625939	0.780998426	1.200858421	0.282672079	-0.233899747	0.154941535	-2.5634933	0.338869924	0.036367453	-1.125812788	0.162608726	-0.149465549	1.080832459	0.744688555	0.220724051	1.080256154	1.048000256	0.528820554	-1.318557324	0.90098368	0.869405403	0.722201954	0.614345719	0.145048681	0.891396549	0.781707509	1.063360164	-0.350618419	0.686088092	0.390815836	0.978413376	0.742666069	-0.570073156	0.744856761	0.779966389	0.712450232	0.305133377	0.487834513	0.832872695	0.860399884	0.927753215	0.643331553	1.04286017	0.062638529	0.337731697	-2.147665612	-1.260238543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg27488875	-0.853664109	1.305608211	1.413184061	-0.755367258	-0.755029882	1.428298516	1.294494186	0.31070147	1.316454993	1.713804939	-0.779287783	-0.848266007	1.344093488	-0.838783586	-0.834677147	-0.849998164	-0.749024851	-0.887482503	1.034168738	-0.853131026	-0.858878951	-0.83148169	-0.796717129	-0.859344788	1.108095715	1.279950368	1.118266684	-0.882359679	-0.774233996	1.56205054	-0.724840655	1.502695786	1.329854309	0.638860943	0.766850316	-0.8427444	1.100940288	-0.850338452	-0.69199623	-0.764269964	-0.850479093	-0.389617771	-0.680058345	-0.719569869	-0.677398284	0.295931369	-0.727298188	1.21175778	1.402317358	-0.79921834	-0.811292789	1.26512844	1.29885658	-0.865064343	-0.816508071	-0.641191838	-0.759433783	-0.856867696	-0.77043015	-0.370424815	-0.773297893	1.191342313	-0.877880036	-0.361495533	-0.789059514	0.864113296	1.092645556	-0.757035716	-0.856609581	1.098412469	0.495540705	-0.80062051	2.10289022	-0.734572662	-0.782277335	1.077659691	-0.794949902	-0.788523224	1.403404795	1.549756369	1.159406718	-0.883403154	1.066137579	1.280427414	0.351926004	1.485867904	0.28037328	-0.518359482	-0.843965952	1.863835121	1.150028917	0.931277324	-0.833531816	-0.628817881	-0.765930737	0.879174662	1.358738938	-0.65953299	-0.802493604	1.324412526	-0.3230983	-0.778002252	-0.846467327	-0.741324497	1.604000518	-0.799836834	-0.449392369	-0.434737778	-0.766639797	-0.494438155	1.122507872	1.296722776	1.258912557	-0.734591873	1.715062452	-0.814143148	-0.865754689	1.450241539	0.907401912	-0.691313914	-0.837645044	-0.844264417	-0.44855427	-0.886233961	-0.703488912	-0.847448537	-0.199191624	0.945891387	-0.837593662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg27501007	-0.782504086	1.362069508	1.238083861	-0.750637183	-0.76245971	1.210262248	1.171000876	-0.759560615	1.477736244	0.872697844	-0.764278932	-0.777598986	1.357511693	-0.797452049	-0.786962511	-0.768244341	-0.702452679	-0.76185798	1.010723863	-0.775874184	-0.783214928	-0.772847352	-0.7637395	-0.778836535	1.172396098	1.219063683	1.061020952	-0.781697092	-0.788661663	1.249439621	-0.780195901	1.39600712	1.288794818	0.80968819	1.619396328	-0.754848333	1.577904732	-0.747957475	-0.744198422	-0.775850187	-0.745611219	-0.490934302	-0.727950508	-0.395189506	-0.755073666	1.59365205	-0.734215359	1.60235694	1.423426857	-0.751827414	-0.76049036	1.339219735	1.249622574	-0.726790018	-0.747088634	-0.743871462	-0.740019327	-0.765605735	-0.740941126	-0.750184479	-0.765335474	1.449009402	-0.791370242	-0.770275748	-0.745440598	1.19507361	1.500817966	-0.767346503	-0.753143085	1.342788732	1.517455772	-0.763775504	-0.767000924	-0.763915889	-0.756339499	0.790242857	-0.765938465	-0.727122698	1.241633735	1.235944255	1.691243328	-0.780129783	1.078863027	1.284605255	-0.749945611	1.278231286	-0.741503797	-0.741871217	-0.738305312	0.955256969	1.216072426	0.94097495	-0.760961697	-0.776196506	-0.75024018	-0.760744412	1.643362442	-0.741849431	-0.742568517	1.702206181	1.487338978	-0.768752699	-0.575370024	-0.713194058	1.416650947	-0.769914562	-0.758618389	-0.765436277	-0.745459255	-0.763455523	1.380891682	1.340314103	1.71156795	-0.752985542	1.896475767	-0.717741841	-0.747151258	1.439674305	0.906545409	-0.762578292	-0.745086698	-0.699113454	-0.761920961	-0.758751684	-0.754389926	-0.722897825	-0.778270873	1.077332206	-0.776443125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg27501723	-0.795870142	1.271101277	1.284114799	-0.765875635	-0.763252255	1.203112007	1.265499459	-0.771937992	1.412725006	0.996503909	-0.778699867	-0.769605434	1.231601417	-0.805406208	-0.799896866	-0.773156095	-0.721765864	-0.772256648	1.110768096	-0.794783937	-0.781274967	-0.765142836	-0.78128974	-0.7812644	1.196684847	1.272279271	1.181133695	-0.768765781	-0.770231797	1.232352283	-0.7811546	1.468884399	1.217485109	1.012026082	1.466429222	-0.752337216	1.486878882	-0.764430057	-0.750916781	-0.759497769	-0.761966201	-0.682911267	-0.770680867	-0.736599508	-0.773855378	1.028088815	-0.77067869	1.476627795	1.368616676	-0.757940413	-0.772485512	1.288818948	1.332371787	-0.771336323	-0.72263513	-0.736544801	-0.747484936	-0.735797323	-0.742537258	-0.753726489	-0.764726319	1.357014617	-0.768038125	0.416673549	-0.770502033	1.231414477	1.421323438	-0.765113652	-0.748055225	1.560510426	1.429532999	-0.753768994	-0.781849557	-0.788090803	-0.753214601	1.038324368	-0.760448926	-0.770765501	1.460528359	1.478534742	1.498916998	-0.779643187	0.938363528	1.221431584	-0.758446068	1.550932248	-0.761071672	-0.751416911	-0.759612028	1.230397331	1.360757038	1.16115389	-0.749347158	-0.753528385	-0.75994813	-0.747673564	1.28300407	-0.753312699	-0.744793154	1.474261311	1.3793327	-0.757505455	-0.731056589	-0.738502163	1.427017397	-0.768646778	-0.690285561	-0.764123791	-0.761824317	-0.767983567	1.532374369	1.54260141	1.550613161	-0.766821562	1.502501838	-0.723464807	-0.759094181	1.534528236	0.780822375	-0.746954171	-0.741873493	-0.761585659	-0.76511361	-0.755580263	-0.778471719	-0.68685699	-0.767019292	0.913289306	-0.77062053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg27513574	-0.589129416	-0.579955915	-0.592867255	1.927990716	0.329638098	0.427338241	-0.602208617	1.507638665	-0.5980287	1.95785882	-7.35E-05	-0.53383778	-0.57620369	-0.634087546	1.717934904	-0.586280194	1.295575379	-0.596705559	-0.617791214	-0.617713179	-0.604734181	-0.617256804	-0.58775379	-0.571612374	-0.419176848	-0.600988377	-0.580406954	-0.626718234	-0.617965825	-0.606161368	-0.610508964	-0.586117051	-0.510299495	-0.577987016	-0.549747114	1.631471557	2.607497916	1.859523467	-0.600234842	1.46147014	2.495219744	1.250984267	-0.589144359	-0.499997252	-0.415743796	1.739218145	-0.524138185	-0.597229235	1.264844923	-0.56960107	-0.601904792	-0.596789401	-0.602026451	0.355804964	-0.431302807	-0.534688513	-0.560948712	-0.592247532	1.287505469	-0.576062541	-0.613711806	-0.586633947	-0.616374351	1.696013254	-0.608302759	-0.574900005	-0.26005661	1.356006662	-0.594774814	-0.349251304	-0.600163089	-0.599123785	-0.601409194	1.747468373	-0.599588409	-0.51370135	-0.605496905	-0.588160867	-0.524388737	-0.572119723	-0.586038983	-0.597359389	-0.598712734	-0.565667837	-0.541873552	-0.579820493	-0.257630558	0.401960339	-0.611192848	1.227803442	-0.391408526	-0.611881591	1.695785797	1.175423725	-0.585356861	1.849661202	-0.572172048	2.27539515	2.144893353	-0.581668538	-0.574096369	2.381648334	-0.50986526	-0.044032042	-0.569073273	1.574635267	-0.583736839	0.302384168	1.802727606	-0.584749101	-0.602980837	1.982103176	1.94969705	-0.584490493	-0.609804852	1.915704847	0.054504462	-0.481632997	-0.555507743	-0.604561464	2.157557914	-0.571861248	-0.546072802	1.579287592	2.381388382	-0.337836886	1.134018992	-0.622198271	-0.611800308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg27527630	-0.205874329	1.043897985	1.206158101	0.976477258	1.034040557	-0.75593505	1.301430962	-0.259735694	1.245074572	0.910314392	-0.593988257	-1.030956007	-0.368270106	-1.254509072	0.095681014	-0.765286611	-0.006125836	-0.973187872	-1.221818354	-1.206553265	-0.670606008	-0.637775883	-0.863617057	-1.112981615	-0.633456058	-0.716951882	-0.772553081	-0.857269898	-0.275527125	-0.771020785	-0.706077812	0.980860859	-0.763214312	0.440919719	-0.168283684	1.071801419	0.554297034	0.549381633	0.217238665	1.692522095	1.876043228	0.593916325	1.595106621	-0.079492934	1.991063771	0.881931299	-0.672883771	0.558160475	0.815528174	-0.819915247	-0.816823684	-0.194495758	-0.981319457	-0.859292768	-1.080608067	0.04913583	-0.894897487	-0.907794567	0.323460994	0.030224228	-0.638308945	0.971593638	-1.128962214	0.640654741	-0.7586516	1.383361946	0.35206985	0.218528888	-1.192762316	1.443936834	-1.208580321	1.289723749	1.372544461	0.91856333	-1.034116355	1.662818959	-1.069758548	1.291995131	0.547482173	0.781716659	-0.743472176	1.297769115	1.214853133	1.473243063	0.766884164	0.102558855	0.426097613	-0.079590302	-1.186911565	1.231512424	-0.246039702	-0.96665581	0.977175392	-0.84930383	0.848190903	1.104091228	1.460067317	1.325407851	1.953767701	1.624023196	0.11402969	1.687016371	-0.966037135	-0.739987856	1.193080439	0.256089397	1.487010426	-0.989223935	0.857220408	-0.333365842	0.720439206	0.813357727	0.594797664	-0.342733178	-0.532298051	1.176765031	-1.219744769	-0.637393699	0.642965284	-0.540147392	1.349094165	1.359559852	0.37565277	0.250915731	1.674288225	0.51558943	-0.294430079	-1.280416663	-0.671102914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg27548075	1.152887329	0.66596237	1.097161332	-0.131347296	-1.024421988	1.511041184	0.998555834	1.513454011	1.076965211	1.610298513	-0.882396113	-0.96205892	1.005348599	-0.018031833	-1.038701926	-0.719092858	0.086532057	-0.559690502	0.33015266	-0.949776972	-0.838620665	-0.824800486	-0.476193364	-0.933266487	0.62822528	0.793489148	0.991821858	-0.871938502	-0.866456828	0.980234059	-0.23282413	1.287567326	1.033097042	0.136575153	1.165435252	-0.943936922	1.200273744	-0.986081198	-0.482712237	-0.943009824	-0.928967983	0.947693669	1.781112437	-0.819999123	-0.874959641	1.551806541	-0.662193696	1.371828516	1.074838253	-0.534691746	-0.934227913	0.39760051	0.640943587	-0.937014744	-0.720017958	-0.85524754	-0.819955741	-1.00400799	-0.663758597	-0.714236492	-0.930851733	2.1617866	-1.067116527	0.740997352	-0.935322128	0.542696797	0.989745872	-0.98654936	-1.04199216	1.930359515	1.005574418	-0.994630182	1.623411537	-0.886736041	-0.995786152	1.239073764	-0.99990698	-0.910343172	1.438480556	0.923168692	0.795276055	-0.900577482	1.537571248	0.943824632	-0.673745147	1.657688622	-0.474426504	-0.94029172	-1.026543165	0.692867664	0.852287986	0.534610498	-0.402448847	-0.879046385	-0.790929333	-0.071344322	1.163229888	-0.751054487	2.230749725	0.491561924	-0.8585781	2.184731668	2.027553517	-0.844261088	1.401434346	1.120405095	-0.810313317	-0.717754934	-0.957913782	-0.843933565	0.899596174	1.599295357	1.403291669	-0.796094525	-0.546411874	-0.96377408	-1.037407316	1.007997319	0.418894659	-0.900529558	-0.715954028	-1.043807217	-0.57167686	-1.051944727	-0.165267636	0.206546568	-0.047014485	0.309122744	-0.623678072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg27558057	-0.66988364	1.451901212	0.899285514	-0.795764639	-0.806566606	1.281766189	1.228153291	-0.796895019	1.462550052	1.121987609	-0.816608359	-0.81457303	1.753835582	-0.845774801	-0.803401031	-0.772074022	-0.164427629	-0.780135223	1.124270285	-0.822104197	-0.829483878	-0.771108259	-0.767877984	-0.848188274	1.07794244	1.189569041	1.106815366	-0.828735443	3.02828955	1.001406855	-0.833524785	1.032995674	0.712828911	2.044626764	0.978515637	-0.825208803	1.064087373	-0.762735689	-0.843930256	-0.797028509	-0.824284854	-0.825441242	-0.833166234	-0.835225157	-0.826219065	0.65688592	-0.365871302	2.313344355	1.251839941	-0.462500899	0.463386844	0.899031911	1.076139171	-0.817381162	-0.346381915	-0.825633261	-0.828680386	-0.806647176	-0.835980568	-0.827437608	-0.543579426	0.821377774	-0.838573705	-0.764385037	-0.487579144	1.042601	1.052481376	-0.814067612	-0.780919639	1.298880395	1.321372462	-0.816152634	-0.833524883	-0.840467087	-0.670315447	0.351484116	-0.837930767	-0.737471211	1.139554206	0.907495003	1.356643255	-0.793369937	0.677158087	0.863687969	-0.76313039	1.292764343	-0.51956943	-0.825326758	-0.820782113	1.450039455	1.049592954	0.885755802	-0.5770266	-0.826814151	-0.833626206	-0.817551351	1.247851964	-0.831017984	-0.831977888	1.569374584	0.167064755	-0.796300839	-0.81208653	-0.815547295	1.268861564	-0.839687406	-0.785341964	-0.366337536	-0.547687832	-0.800582657	0.80987754	1.207646493	1.348713931	-0.808262925	1.397954245	-0.603249211	1.920942646	1.267236028	1.128067178	-0.555204574	-0.828722752	-0.82999889	-0.472122776	3.018665154	-0.792707641	-0.812581674	-0.71339836	0.942228695	-0.672024664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg27586797	-1.628521426	1.098810513	-1.613807961	0.152358873	-1.557974423	-0.052871733	-0.156609919	0.256098091	-0.037633144	-1.611850415	1.23702337	0.213909662	0.227997877	0.151211912	-1.656745587	1.3598822	1.111617432	-1.660665987	0.277519236	-1.573895607	0.28880618	0.456376151	1.289419788	-1.653436814	1.32536323	0.393087533	0.298604993	0.422231974	1.335233206	0.253498371	0.187228454	1.158847404	-1.557173816	0.144875616	1.207219683	0.204675167	0.248090574	-0.018868812	0.189639309	0.198029969	0.264882077	-0.590514	-1.612905877	0.339518684	0.219893499	-1.526822886	1.214885238	0.291841652	0.26171708	-1.596422408	1.27958619	0.206382902	0.184745197	0.28061422	-0.127313708	1.172857815	1.14124507	1.275750587	0.25287909	-1.475978518	0.073136737	1.30839354	-1.547988618	-1.575075437	1.267998922	0.208500995	1.232966289	1.224027715	0.201119662	0.163420892	0.868634986	-1.547569456	1.262938041	0.030904404	0.10709511	-1.490660444	-1.552510223	1.188634661	0.327873673	0.174669446	-1.585838192	-1.513343149	-1.449148858	1.297926222	1.324760017	-1.599826184	-1.555433091	-1.612903034	-1.601059285	0.247309764	-1.409813017	-1.60527079	1.210184574	0.223792269	0.229406238	0.033536956	0.354350948	-1.513995062	0.438932168	1.318004351	0.261437209	-1.627977573	-0.432542507	-0.166887347	-0.433777052	1.05096361	1.211750145	1.181833978	-0.202197832	0.051271177	1.040746921	0.203943972	0.216029728	0.047916592	0.182287492	0.212361046	0.292395529	0.468815505	1.259817418	0.038647519	0.439749626	0.983182566	1.236517458	1.162143725	0.260213574	-1.56773688	0.254060735	0.295544194	0.407948632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg27592925	-0.796601476	1.378061655	1.572299951	-0.721618013	-0.708918366	1.552188106	1.414119778	-0.72921496	1.696493298	1.660859566	-0.755954865	-0.753393089	1.206396347	-0.756666089	-0.763049544	-0.789518138	-0.71614678	-0.800822336	1.198983044	-0.752795195	-0.815456908	-0.81089069	-0.787027944	-0.7596334	1.015540514	1.248099015	0.926079965	-0.796069179	-0.785629031	0.953182386	-0.771613268	0.857830454	1.478593565	0.899132457	1.500809685	-0.711948877	1.807582425	-0.777704537	-0.755315275	-0.743307061	-0.723365048	-0.770402183	-0.734984562	-0.617805945	-0.712373683	0.833895795	-0.751558981	1.557129138	1.419783115	-0.769894657	-0.72026576	1.105843552	1.338066331	-0.723796552	-0.715696778	-0.710139977	-0.637997772	-0.737375539	-0.711079479	-0.65007567	-0.713660342	1.513758948	-0.827054933	-0.745872458	-0.794784805	1.372338902	1.487425616	-0.691408689	-0.76145994	1.853516862	1.272785445	-0.738804933	-0.776046104	-0.663926917	-0.728354685	1.842894519	-0.741033195	-0.674786557	1.674307671	1.053169254	1.612872242	-0.735578048	0.748318832	0.833270208	-0.764946817	1.450653928	-0.764555746	-0.768952744	-0.751184165	1.506291239	1.435709302	0.840169363	-0.707068618	-0.757205289	-0.748583012	-0.761119111	1.550216813	-0.736313977	-0.791716684	1.076982336	0.858985972	-0.731322595	-0.703509636	-0.788434697	1.313966371	-0.69856544	-0.727206311	-0.765344792	-0.72625339	-0.707288072	1.41185651	1.43576015	1.548836427	-0.733668142	0.720656109	-0.735301441	-0.735713677	1.629536582	0.77602426	-0.762939558	-0.727295208	-0.71247073	-0.69819075	-0.744945907	-0.741326219	-0.665049702	-0.706927988	0.933489907	-0.783034435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
